Signature,Turn,Word,Length,Signature Commonality
0-16-23,18,rho,3,2
0-16-23,19,sip,3,2
0-16-25-12,2,bran,4,2
0-16-25-12,19,sire,4,2
0-16-25-22-23,2,braxy,5,2
0-16-25-22-23,19,sirop,5,2
0-16-25-0,2,brab,4,2
0-16-25-0,19,sirs,4,2
0-16-1,11,kal,3,2
0-16-1,19,sit,3,2
0-16-1-16,11,kala,4,2
0-16-1-16,19,siti,4,2
0-16-2-20,11,kame,4,2
0-16-2-20,19,sium,4,2
0-6-2-21,25,yeat,4,2
0-6-2-21,19,syun,4,2
0-16-3-8,11,kans,4,2
0-16-3-8,19,siva,4,2
0-16-5,25,yod,3,2
0-16-5,19,six,3,2
0-16-7-12,2,brin,4,2
0-16-7-12,19,size,4,2
0-18-12-11,3,cuon,4,2
0-18-12-11,19,sked,4,2
0-18-6-12,7,gyms,4,2
0-18-6-12,19,skye,4,2
0-18-16-21,13,mech,4,2
0-18-16-21,19,skin,4,2
0-18-16-23,2,btry,4,2
0-18-16-23,19,skip,4,2
0-18-16-1,11,kcal,4,2
0-18-16-1,19,skit,4,2
0-18-2-8,1,asci,4,2
0-18-2-8,19,skua,4,2
0-19-8-9,16,pixy,4,2
0-19-8-9,19,slab,4,2
0-19-8-11,8,haps,4,2
0-19-8-11,19,slad,4,2
0-19-8-1,8,hapi,4,2
0-19-8-1,19,slat,4,2
0-19-8-3,12,leto,4,2
0-19-8-3,19,slav,4,2
0-19-12-9,2,bunk,4,2
0-19-12-9,19,sleb,4,2
0-19-12-11,8,hats,4,2
0-19-12-11,19,sled,4,2
0-19-12-12-1,8,hatti,5,2
0-19-12-12-1,19,sleet,5,2
0-19-16-18,2,burt,4,2
0-19-16-18,19,slik,4,2
0-19-16-23,2,bury,4,3
0-19-16-23,19,slip,4,3
0-19-16-23,22,vols,4,3
0-19-16-23-0,15,ohelo,5,2
0-19-16-23-0,19,slips,5,2
0-19-22-9,16,pily,4,2
0-19-22-9,19,slob,4,2
0-19-22-9-0,9,iberi,5,2
0-19-22-9-0,19,slobs,5,2
0-19-22-14,1,atwo,4,2
0-19-22-14,19,slog,4,2
0-19-22-22,16,pill,4,2
0-19-22-22,19,sloo,4,2
0-19-22-1-12,8,hadit,5,2
0-19-22-1-12,19,slote,5,2
0-19-2-23,8,haje,4,2
0-19-2-23,19,slup,4,2
0-19-2-1,8,haji,4,2
0-19-2-1,19,slut,4,2
0-20-12-12-18,7,gassy,5,2
0-20-12-12-18,19,smeek,5,2
0-20-22-14,5,eyas,4,2
0-20-22-14,19,smog,4,2
0-21-8-9,6,fano,4,2
0-21-8-9,19,snab,4,2
0-21-8-14,6,fant,4,2
0-21-8-14,19,snag,4,2
0-21-8-25-18,10,jerib,5,2
0-21-8-25-18,19,snark,5,2
0-21-8-1-15,10,jerky,5,2
0-21-8-1-15,19,snath,5,2
0-21-8-4,1,avie,4,2
0-21-8-4,19,snaw,4,2
0-21-12-9,6,faro,4,2
0-21-12-9,19,sneb,4,2
0-21-12-11,14,nizy,4,2
0-21-12-11,19,sned,4,2
0-21-12-12-25-6,6,farrel,6,2
0-21-12-12-25-6,19,sneery,6,2
0-21-22-9,5,ezan,4,2
0-21-22-9,19,snob,4,2
0-21-22-4,9,idem,4,2
0-21-22-4,19,snow,4,2
0-22-10,1,awk,3,3
0-22-10,19,soc,3,3
0-22-10,20,tpd,3,3
0-22-11-0,16,plap,4,2
0-22-11-0,19,sods,4,2
0-22-6,13,mis,3,2
0-22-6,19,soy,3,2
0-22-16-14-21,13,micah,5,2
0-22-16-14-21,19,soign,5,2
0-22-18,12,lhd,3,2
0-22-18,19,sok,3,2
0-22-19,16,pli,3,3
0-22-19,19,sol,3,3
0-22-19,20,tpm,3,3
0-22-19-21,25,yurt,4,2
0-22-19-21,19,soln,4,2
0-22-20-12,15,okia,4,2
0-22-20-12,19,some,4,2
0-22-21,11,kgf,3,2
0-22-21,19,son,3,2
0-22-23,7,gcd,3,2
0-22-23,19,sop,3,2
0-22-25-9,16,ploy,4,2
0-22-25-9,19,sorb,4,2
0-22-25-6,13,mils,4,2
0-22-25-6,19,sory,4,2
0-22-25-25-6,13,mills,5,2
0-22-25-25-6,19,sorry,5,2
0-22-0-22,13,mimi,4,2
0-22-0-22,19,soso,4,2
0-22-1,13,min,3,2
0-22-1,19,sot,3,2
0-22-1-16-12,13,mincy,5,2
0-22-1-16-12,19,sotie,5,2
0-22-1-16-18,13,mince,5,2
0-22-1-16-18,19,sotik,5,2
0-22-4,1,awe,3,2
0-22-4,19,sow,3,2
0-22-4-21,8,hdlc,4,2
0-22-4-21,19,sown,4,2
0-22-7-16-21,13,mitch,5,2
0-22-7-16-21,19,sozin,5,2
0-23-8-11,1,axil,4,2
0-23-8-11,19,spad,4,2
0-23-8-14,12,litz,4,2
0-23-8-14,19,spag,4,2
0-23-8-18,1,axis,4,2
0-23-8-18,19,spak,4,2
0-23-8-1,4,dale,4,2
0-23-8-1,19,spat,4,2
0-23-8-1-15,4,dales,5,2
0-23-8-1-15,19,spath,5,2
0-23-12-1,18,rods,4,2
0-23-12-1,19,spet,4,2
0-23-16-10,2,byrl,4,2
0-23-16-10,19,spic,4,2
0-23-16-18,15,oleg,4,2
0-23-16-18,19,spik,4,2
0-23-16-25-12,15,olena,5,2
0-23-16-25-12,19,spire,5,2
0-23-16-1,4,date,4,2
0-23-16-1,19,spit,4,2
0-23-16-1-0,4,dated,5,2
0-23-16-1-0,19,spits,5,2
0-23-19-8-11,8,heaps,5,2
0-23-19-8-11,19,splad,5,2
0-23-19-16-1-0,4,dawted,6,2
0-23-19-16-1-0,19,splits,6,2
0-23-22-1,4,daze,4,2
0-23-22-1,19,spot,4,2
0-23-22-1-0,4,dazed,5,2
0-23-22-1-0,19,spots,5,2
0-23-2-21,12,ling,4,2
0-23-2-21,19,spun,4,2
0-23-2-25,12,link,4,2
0-23-2-25,19,spur,4,2
0-23-2-1,18,rots,4,2
0-23-2-1,19,sput,4,2
0-24-24,7,gee,3,2
0-24-24,19,sqq,3,2
0-25-16-0,2,barb,4,2
0-25-16-0,19,sris,4,2
0-0-23,16,ppm,3,2
0-0-23,19,ssp,3,2
0-0-2,16,ppr,3,2
0-0-2,19,ssu,3,2
0-1-8-11,8,hips,4,3
0-1-8-11,19,stad,4,3
0-1-8-11,20,tube,4,3
0-1-8-21,4,dely,4,2
0-1-8-21,19,stan,4,2
0-1-8-23,8,hipe,4,2
0-1-8-23,19,stap,4,2
0-1-8-1-0,4,deled,5,2
0-1-8-1-0,19,stats,5,2
0-1-8-4,1,abie,4,2
0-1-8-4,19,staw,4,2
0-1-12-14,4,depr,4,2
0-1-12-14,19,steg,4,2
0-1-12-20,15,opai,4,2
0-1-12-20,19,stem,4,2
0-1-12-21,14,nozi,4,2
0-1-12-21,19,sten,4,2
0-1-12-1,4,depe,4,2
0-1-12-1,19,stet,4,2
0-1-6-12,8,hint,4,2
0-1-6-12,19,stye,4,2
0-1-6-12-11,8,hints,5,2
0-1-6-12-11,19,styed,5,2
0-1-16-25,15,open,4,2
0-1-16-25,19,stir,4,2
0-1-16-3-12,15,opera,5,2
0-1-16-3-12,19,stive,5,2
0-1-6-5,14,nots,4,2
0-1-6-5,19,styx,4,2
0-1-22-8-0,13,mnium,5,2
0-1-22-8-0,19,stoas,5,2
0-1-22-23,8,hide,4,2
0-1-22-23,19,stop,4,2
0-1-25-8,4,decl,4,2
0-1-25-8,19,stra,4,2
0-1-2-12,7,ghis,4,2
0-1-2-12,19,stue,4,2
0-1-2-21,4,defy,4,2
0-1-2-21,19,stun,4,2
0-2-9-17,3,celt,4,2
0-2-9-17,19,subj,4,2
0-2-10-18,13,mowe,4,2
0-2-10-18,19,suck,4,2
0-2-11,3,cen,3,2
0-2-11,19,sud,3,2
0-2-11-11,7,girr,4,2
0-2-11-11,19,sudd,4,2
0-2-12-25,13,moyl,4,2
0-2-12-25,19,suer,4,2
0-2-12-1,7,gish,4,2
0-2-12-1,19,suet,4,2
0-2-13-16,3,ceps,4,2
0-2-13-16,19,sufi,4,2
0-2-14-15,1,acop,4,2
0-2-14-15,19,sugh,4,2
0-2-16-11,2,bdrm,4,2
0-2-16-11,19,suid,4,2
0-2-16-21-12,13,mochy,5,2
0-2-16-21-12,19,suine,5,2
0-2-16-21-14,13,mocha,5,2
0-2-16-21-14,19,suing,5,2
0-2-18,13,moe,3,2
0-2-18,19,suk,3,2
0-2-19-8,16,prix,4,3
0-2-19-8,19,sula,4,3
0-2-19-8,23,wype,4,3
0-2-19-11,16,pria,4,2
0-2-19-11,19,suld,4,2
0-2-19-18,1,acts,4,2
0-2-19-18,19,sulk,4,2
0-2-19-23-15-2-25,16,primero,7,2
0-2-19-23-15-2-25,19,sulphur,7,2
0-2-21-12,7,gibs,4,2
0-2-21-12,19,sune,4,2
0-2-21-14,13,moha,4,2
0-2-21-14,19,sung,4,2
0-2-23,7,gid,3,2
0-2-23,19,sup,3,2
0-2-23-12,7,gids,4,2
0-2-23-12,19,supe,4,2
0-2-25-8,16,prox,4,3
0-2-25-8,19,sura,4,3
0-2-25-8,23,wyve,4,3
0-2-25-11,16,proa,4,2
0-2-25-11,19,surd,4,2
0-2-25-14-6,13,molas,5,2
0-2-25-14-6,19,surgy,5,2
0-2-25-3,16,pros,4,2
0-2-25-3,19,surv,4,2
0-2-2-20,5,eggy,4,2
0-2-2-20,19,suum,4,2
0-2-4-12,25,yack,4,2
0-2-4-12,19,suwe,4,2
0-2-7-6,13,mots,4,2
0-2-7-6,19,suzy,4,2
0-4-8,11,kos,3,3
0-4-8,19,swa,3,3
0-4-8,23,wae,3,3
0-4-16-20,11,koae,4,2
0-4-16-20,19,swim,4,2
0-4-16-23-12,15,osela,5,2
0-4-16-23-12,19,swipe,5,2
0-4-22-9,9,imer,4,2
0-4-22-9,19,swob,4,2
0-4-2-20,11,kome,4,2
0-4-2-20,19,swum,4,2
0-7-7-24,8,hoof,4,2
0-7-7-24,20,taar,4,2
0-7-8-25,2,bija,4,2
0-7-8-25,20,tabs,4,2
0-7-8-1,8,hopi,4,2
0-7-8-1,20,tabu,4,2
0-7-9-0,5,elne,4,2
0-7-9-0,20,tact,4,2
0-7-10-11,8,hors,4,2
0-7-10-11,20,tade,4,2
0-7-10-25,5,elod,4,2
0-7-10-25,20,tads,4,2
0-7-14-24,1,ahoy,4,2
0-7-14-24,20,tahr,4,2
0-7-16-11-25,2,birma,5,2
0-7-16-11-25,20,tajes,5,2
0-7-17-11,8,hoys,4,2
0-7-17-11,20,take,4,2
0-7-17-0,5,elve,4,2
0-7-17-0,20,takt,4,2
0-7-18-7,2,biti,4,2
0-7-18-7,20,tala,4,2
0-7-18-7-17,2,bitis,5,2
0-7-18-7-17,20,talak,5,2
0-7-18-17,2,bits,4,2
0-7-18-17,20,talk,4,2
0-7-18-18,2,bitt,4,2
0-7-18-18,20,tall,4,2
0-7-19,1,aht,3,2
0-7-19,20,tam,3,2
0-7-20-7,8,hobo,4,2
0-7-20-7,20,tana,4,2
0-7-20-13,7,gnat,4,2
0-7-20-13,20,tang,4,2
0-7-21,8,hoc,3,2
0-7-21,20,tao,3,2
0-7-21-25,2,biwa,4,2
0-7-21-25,20,taos,4,2
0-7-22-11,8,hods,4,2
0-7-22-11,20,tape,4,2
0-7-22-15-0,5,elate,5,2
0-7-22-15-0,20,tapit,5,2
0-7-22-25,2,bixa,4,2
0-7-22-25,20,taps,4,2
0-7-24-11-10,11,krivu,5,2
0-7-24-11-10,20,tared,5,2
0-7-24-24-7-25,14,nullum,6,2
0-7-24-24-7-25,20,tarras,6,2
0-7-24-24-5,14,nulls,5,2
0-7-24-24-5,20,tarry,5,2
0-7-25-17,2,bias,4,2
0-7-25-17,20,task,4,2
0-7-25-25,8,hogg,4,2
0-7-25-25,20,tass,4,2
0-7-25-25-11,8,hoggs,5,2
0-7-25-25-11,20,tasse,5,2
0-7-0-1,1,ahab,4,2
0-7-0-1,20,tatu,4,2
0-7-4-15,8,holw,4,2
0-7-4-15,20,taxi,4,2
0-7-4-5,8,holm,4,2
0-7-4-5,20,taxy,4,2
0-7-6-6-11,14,nutty,5,2
0-7-6-6-11,20,tazze,5,2
0-8-25-22,5,emda,4,2
0-8-25-22,20,tbsp,4,2
0-10-24,11,kui,3,2
0-10-24,20,tdr,3,2
0-11-7,16,paw,3,2
0-11-7,20,tea,3,2
0-11-7-22,16,pawl,4,2
0-11-7-22,20,teap,4,2
0-11-7-24,16,pawn,4,2
0-11-7-24,20,tear,4,2
0-11-8-1,4,dole,4,2
0-11-8-1,20,tebu,4,2
0-11-9-21,4,domy,4,2
0-11-9-21,20,teco,4,2
0-11-10-7,4,donk,4,2
0-11-10-7,20,teda,4,2
0-11-11-10,4,doon,4,2
0-11-11-10,20,teed,4,2
0-11-11-18,1,alls,4,2
0-11-11-18,20,teel,4,2
0-11-11-20,5,eppy,4,2
0-11-11-20,20,teen,4,2
0-11-11-0-14,5,eppes,5,2
0-11-11-0-14,20,teeth,5,2
0-11-13-25,16,paco,4,2
0-11-13-25,20,tegs,4,2
0-11-15-18,1,alps,4,2
0-11-15-18,20,teil,4,2
0-11-16-1,4,dote,4,2
0-11-16-1,20,teju,4,2
0-11-18-11,16,paha,4,2
0-11-18-11,20,tele,4,2
0-11-18-0,9,itai,4,2
0-11-18-0,20,telt,4,2
0-11-19-22,16,pail,4,2
0-11-19-22,20,temp,4,2
0-11-20-11-0,1,alula,5,2
0-11-20-11-0,20,tenet,5,2
0-11-20-13,7,grat,4,2
0-11-20-13,20,teng,4,2
0-11-22-11,16,pala,4,2
0-11-22-11,20,tepe,4,2
0-11-24-15,16,pane,4,2
0-11-24-15,20,teri,4,2
0-11-24-19,16,pani,4,3
0-11-24-19,20,term,4,3
0-11-24-19,23,whup,4,3
0-11-24-24,7,gree,4,2
0-11-24-24,20,terr,4,2
0-11-24-24-7,7,green,5,2
0-11-24-24-7,20,terra,5,2
0-11-24-24-7-18,7,greeny,6,2
0-11-24-24-7-18,20,terral,6,2
0-11-24-24-11,16,panna,5,2
0-11-24-24-11,20,terre,5,2
0-11-24-24-15,16,panne,5,2
0-11-24-24-15,20,terri,5,2
0-11-24-25-11-24,16,panoan,6,2
0-11-24-25-11-24,20,terser,6,2
0-11-25-0-11-25,16,paopao,6,2
0-11-25-0-11-25,20,testes,6,2
0-11-3-11-24,16,pasan,5,2
0-11-3-11-24,20,tewer,5,2
0-11-3-18-5,10,jumbo,5,2
0-11-3-18-5,20,tewly,5,2
0-11-3-25,16,paso,4,2
0-11-3-25,20,tews,4,2
0-14-7-20,7,guna,4,2
0-14-7-20,20,than,4,2
0-14-7-0,7,gung,4,2
0-14-7-0,20,that,4,2
0-14-7-3,7,gunj,4,2
0-14-7-3,20,thaw,4,2
0-14-7-3-20,7,gunja,5,2
0-14-7-3-20,20,thawn,5,2
0-14-11-8,1,aoli,4,2
0-14-11-8,20,theb,4,2
0-14-11-11,7,gurr,4,2
0-14-11-11,20,thee,4,2
0-14-11-11-24,4,droob,5,2
0-14-11-11-24,20,theer,5,2
0-14-11-5,7,gurl,4,2
0-14-11-5,20,they,4,2
0-14-11-19,4,drow,4,2
0-14-11-19,20,them,4,2
0-14-11-20,5,espy,4,2
0-14-11-20,20,then,4,2
0-14-21-8,13,mahu,4,2
0-14-21-8,20,thob,4,2
0-14-21-20-13,7,gubat,5,2
0-14-21-20-13,20,thong,5,2
0-14-1-19-8-25,13,manful,6,2
0-14-1-19-8-25,20,thumbs,6,2
0-15-8-11-0,19,shads,5,2
0-15-8-11-0,20,tibet,5,2
0-15-9,3,crl,3,2
0-15-9,20,tic,3,2
0-15-9-0-15-9,12,laulau,6,2
0-15-9-0-15-9,20,tictic,6,2
0-15-10,12,lav,3,2
0-15-10,20,tid,3,2
0-15-10-15,12,lava,4,2
0-15-10-15,20,tidi,4,2
0-15-11-24,16,pean,4,2
0-15-11-24,20,tier,4,2
0-15-11-25,12,lawk,4,2
0-15-11-25,20,ties,4,2
0-5-11-25,4,dioc,4,2
0-5-11-25,20,tyes,4,2
0-15-12-12,19,shee,4,3
0-15-12-12,20,tiff,4,3
0-15-12-12,0,zoll,4,3
0-15-12-12-25,19,sheer,5,2
0-15-12-12-25,20,tiffs,5,2
0-15-13,12,lay,3,2
0-15-13,20,tig,3,2
0-15-13-11-24,16,pecan,5,2
0-15-13-11-24,20,tiger,5,2
0-15-17-11,16,pega,4,2
0-15-17-11,20,tike,4,2
0-15-19-11-24,1,aptly,5,2
0-15-19-11-24,20,timer,5,2
0-5-19-22,9,inbe,4,2
0-5-19-22,20,tymp,4,2
0-15-20,5,ety,3,2
0-15-20,20,tin,3,2
0-5-22,16,pul,3,3
0-5-22,20,typ,3,3
0-5-22,22,var,3,3
0-15-22-11,19,shod,4,2
0-15-22-11,20,tipe,4,2
0-15-22-15,16,pele,4,2
0-15-22-15,20,tipi,4,2
0-5-22-5,16,pulu,4,3
0-5-22-5,20,typy,4,3
0-5-22-5,22,vara,4,3
0-5-22-21,16,pulk,4,2
0-5-22-21,20,typo,4,2
0-15-22-25,19,shor,4,2
0-15-22-25,20,tips,4,2
0-5-22-3,16,puls,4,3
0-5-22-3,20,typw,4,3
0-5-22-3,22,vary,4,3
0-15-24-11,3,cran,4,2
0-15-24-11,20,tire,4,2
0-5-24-21,16,punk,4,2
0-5-24-21,20,tyro,4,2
0-5-0-21,4,didy,4,2
0-5-0-21,20,tyto,4,2
0-15-0-25,16,pepo,4,2
0-15-0-25,20,tits,4,2
0-15-2-11-24,3,crena,5,2
0-15-2-11-24,20,tiver,5,2
0-15-2-5,16,peru,4,2
0-15-2-5,20,tivy,4,2
0-15-6-7,12,lars,4,2
0-15-6-7,20,tiza,4,2
0-16-15,25,yon,3,2
0-16-15,20,tji,3,2
0-18-20,13,meg,3,2
0-18-20,20,tln,3,2
0-18-21,12,ldg,3,3
0-18-21,20,tlo,3,3
0-18-21,21,ump,3,3
0-18-24,7,gye,3,2
0-18-24,20,tlr,3,2
0-19-14,8,hav,3,3
0-19-14,20,tmh,3,3
0-19-14,21,uni,3,3
0-21-7,6,fam,3,2
0-21-7,20,toa,3,2
0-21-7-10,6,famp,4,2
0-21-7-10,20,toad,4,2
0-21-10-11,14,nixy,4,2
0-21-10-11,20,tode,4,2
0-21-10-25,5,ezod,4,2
0-21-10-25,20,tods,4,2
0-21-12-12,19,snee,4,2
0-21-12-12,20,toff,4,2
0-21-12-12-25,19,sneer,5,2
0-21-12-12-25,20,toffs,5,2
0-21-15,4,dys,3,2
0-21-15,20,toi,3,2
0-21-5,14,nis,3,2
0-21-5,20,toy,3,2
0-21-15-18,6,faux,4,2
0-21-15-18,20,toil,4,2
0-21-5-21,14,nisi,4,2
0-21-5-21,20,toyo,4,2
0-21-5-25,6,fake,4,2
0-21-5-25,20,toys,4,2
0-21-18-18,14,niff,4,2
0-21-18-18,20,toll,4,2
0-21-20-25,6,faze,4,2
0-21-20-25,20,tons,4,2
0-21-21,10,jee,3,2
0-21-21,20,too,3,2
0-21-21-20,10,jeed,4,2
0-21-21-20,20,toon,4,2
0-21-22-11,19,snod,4,2
0-21-22-11,20,tope,4,2
0-21-22-14,19,snog,4,2
0-21-22-14,20,toph,4,2
0-21-22-25-18,19,snork,5,2
0-21-22-25-18,20,topsl,5,2
0-21-24-7-25,6,fadme,5,2
0-21-24-7-25,20,toras,5,2
0-21-24-9,6,fado,4,2
0-21-24-9,20,torc,4,2
0-21-24-11,10,jehu,4,2
0-21-24-11,20,tore,4,2
0-21-24-5,14,nils,4,2
0-21-24-5,20,tory,4,2
0-21-24-24,14,nill,4,2
0-21-24-24,20,torr,4,2
0-21-24-25,6,fade,4,2
0-21-24-25,20,tors,4,2
0-21-24-1-25,6,fadge,5,2
0-21-24-1-25,20,torus,5,2
0-21-25-14,14,nimb,4,2
0-21-25-14,20,tosh,4,2
0-21-25-5,14,nims,4,2
0-21-25-5,20,tosy,4,2
0-21-0,1,ava,3,2
0-21-0,20,tot,3,2
0-21-0-11,1,aval,4,2
0-21-0-11,20,tote,4,2
0-21-1-9-14,6,fagot,5,2
0-21-1-9-14,20,touch,5,2
0-21-1-13,6,fags,4,2
0-21-1-13,20,toug,4,2
0-21-1-0,4,dyed,4,2
0-21-1-0,20,tout,4,2
0-24-7-13,7,gent,4,2
0-24-7-13,20,trag,4,2
0-24-7-14,7,genu,4,2
0-24-7-14,20,trah,4,2
0-24-7-5,7,genl,4,2
0-24-7-5,20,tray,4,2
0-24-11-11,3,cann,4,3
0-24-11-11,20,tree,4,3
0-24-11-11,24,xvii,4,3
0-24-11-11-20,1,ayllu,5,2
0-24-11-11-20,20,treen,5,2
0-24-11-12,7,gers,4,2
0-24-11-12,20,tref,4,2
0-24-11-17,3,cant,4,2
0-24-11-17,20,trek,4,2
0-24-11-0,3,canc,4,2
0-24-11-0,20,tret,4,2
0-24-12,7,ges,3,2
0-24-12,20,trf,3,2
0-24-15,3,car,3,2
0-24-15,20,tri,3,2
0-24-15-8,3,cark,4,2
0-24-15-8,20,trib,4,2
0-24-15-13,3,carp,4,2
0-24-15-13,20,trig,4,2
0-24-15-22-25,5,ectad,5,2
0-24-15-22-25,20,trips,5,2
0-24-22,3,cay,3,3
0-24-22,20,trp,3,3
0-24-22,23,wus,3,3
0-24-25,3,cab,3,3
0-24-25,20,trs,3,3
0-24-25,21,ust,3,3
0-25-7-24-25,2,baiza,5,2
0-25-7-24-25,20,tsars,5,2
0-25-17-25,16,pogo,4,2
0-25-17-25,20,tsks,4,2
0-25-22,16,pol,3,2
0-25-22,20,tsp,3,2
0-1-8-7-25,14,novum,5,2
0-1-8-7-25,20,tubas,5,2
0-1-8-8-7,8,hippo,5,2
0-1-8-8-7,20,tubba,5,2
0-1-8-25,19,star,4,2
0-1-8-25,20,tubs,4,2
0-1-12-12-11-0,19,steeds,6,2
0-1-12-12-11-0,20,tuffet,6,2
0-1-12-12-25,19,steer,5,2
0-1-12-12-25,20,tuffs,5,2
0-1-13-25,14,noam,4,2
0-1-13-25,20,tugs,4,2
0-1-15-25,4,desc,4,2
0-1-15-25,20,tuis,4,2
0-1-18-1,4,deve,4,2
0-1-18-1,20,tulu,4,2
0-1-19-19-5,14,noggs,5,2
0-1-19-19-5,20,tummy,5,2
0-1-20-7,7,ghan,4,2
0-1-20-7,20,tuna,4,2
0-1-20-13,7,ghat,4,2
0-1-20-13,20,tung,4,2
0-1-22,8,hid,3,2
0-1-22,20,tup,3,2
0-1-22-25,19,stor,4,2
0-1-22-25,20,tups,4,2
0-1-24-15,4,debs,4,2
0-1-24-15,20,turi,4,2
0-1-24-17-15,4,debus,5,2
0-1-24-17-15,20,turki,5,2
0-1-25-17,14,nome,4,2
0-1-25-17,20,tusk,4,2
0-1-25-17-5,14,nomes,5,2
0-1-25-17-5,20,tusky,5,2
0-1-0-11,4,dedo,4,2
0-1-0-11,20,tute,4,2
0-1-0-0-21,4,deddy,5,2
0-1-0-0-21,20,tutto,5,2
0-3-7,16,psw,3,2
0-3-7,20,twa,3,2
0-3-15-13,16,psec,4,2
0-3-15-13,20,twig,4,2
0-3-15-20,12,loaf,4,2
0-3-15-20,20,twin,4,2
0-3-15-0,15,ordo,4,2
0-3-15-0,20,twit,4,2
0-6-19-12,25,yerk,4,2
0-6-19-12,21,uang,4,2
0-9-6-17,3,clit,4,2
0-9-6-17,21,udal,4,2
0-9-20-24,15,oxim,4,2
0-9-20-24,21,udos,4,2
0-11-10-23,4,dona,4,2
0-11-10-23,21,ufer,4,2
0-12-13-24,3,copa,4,2
0-12-13-24,21,ughs,4,2
0-12-17-4,15,oafs,4,2
0-12-17-4,21,ugly,4,2
0-17-10-3,4,dung,4,2
0-17-10-3,21,ulex,4,2
0-17-0-17-0,1,arara,5,2
0-17-0-17-0,21,ululu,5,2
0-18-21-24,7,gybe,4,2
0-18-21-24,21,umps,4,2
0-19-7-0-23-19,12,leslie,6,2
0-19-7-0-23-19,21,unburn,6,2
0-19-8-6,19,slay,4,2
0-19-8-6,21,unca,4,2
0-19-8-14,19,slag,4,2
0-19-8-14,21,unci,4,2
0-19-8-20,19,slam,4,2
0-19-8-20,21,unco,4,2
0-19-11-14-7-10-23,2,bumpily,7,2
0-19-11-14-7-10-23,21,unfiber,7,2
0-19-12-25,2,buna,4,2
0-19-12-25,21,ungt,4,2
0-19-12-0-18,1,atmas,5,2
0-19-12-0-18,21,ungum,5,2
0-19-14-11-4,1,atole,5,2
0-19-14-11-4,21,unify,5,2
0-19-14-0-24,5,exsec,5,2
0-19-14-0-24,21,unius,5,2
0-19-24-25-4,16,pinot,5,2
0-19-24-25-4,21,unsty,5,2
0-21-23-14-9,6,facto,5,2
0-21-23-14-9,21,uprid,5,2
0-23-6-19,12,lire,4,2
0-23-6-19,21,uran,4,2
0-23-7-14-8,12,liszt,5,2
0-23-7-14-8,21,urbic,5,2
0-23-9,4,dam,3,2
0-23-9,21,urd,3,2
0-23-9-10,4,damn,4,2
0-23-9-10,21,urde,4,2
0-23-9-0,18,roar,4,2
0-23-9-0,21,urdu,4,2
0-23-10-6,8,hern,4,2
0-23-10-6,21,urea,4,2
0-23-10-9-20,5,ebony,5,2
0-23-10-9-20,21,uredo,5,2
0-23-10-19-6,12,liver,5,2
0-23-10-19-6,21,urena,5,2
0-23-12-10,19,spec,4,2
0-23-12-10,21,urge,4,2
0-23-19-6,12,lier,4,2
0-23-19-6,21,urna,4,2
0-23-19-24,8,heaf,4,2
0-23-19-24,21,urns,4,2
0-23-20,12,lif,3,2
0-23-20,21,uro,3,2
0-23-20-20,18,roll,4,2
0-23-20-20,21,uroo,4,2
0-23-1-6,8,hein,4,2
0-23-1-6,21,urva,4,2
0-24-10-9,5,econ,4,2
0-24-10-9,21,used,4,2
0-24-24-23,7,geed,4,2
0-24-24-23,21,ussr,4,2
0-24-0,20,trt,3,2
0-24-0,21,usu,3,2
0-25-6,2,bah,3,2
0-25-6,21,uta,3,2
0-25-6-14,6,felt,4,2
0-25-6-14,21,utai,4,2
0-25-8-13,6,fens,4,2
0-25-8-13,21,utch,4,2
0-25-8-13-4,1,azine,5,2
0-25-8-13-4,21,utchy,5,2
0-1-14-9,4,derm,4,2
0-1-14-9,21,uvid,4,2
0-1-23-10,4,dean,4,2
0-1-23-10,21,uvre,4,2
0-1-0-17-6,14,nonet,5,2
0-1-0-17-6,21,uvula,5,2
0-5-6-19,3,chiv,4,2
0-5-6-19,21,uzan,4,2
0-5-7,18,rwy,3,2
0-5-7,22,vac,3,2
0-5-11-9,9,intr,4,2
0-5-11-9,22,vage,4,2
0-5-18-9,10,jobs,4,2
0-5-18-9,22,vane,4,2
0-5-18-11,3,chun,4,2
0-5-18-11,22,vang,4,2
0-5-18-23,4,diva,4,2
0-5-18-23,22,vans,4,2
0-5-22-9,16,puly,4,2
0-5-22-9,22,vare,4,2
0-5-22-0-9,16,pulpy,5,2
0-5-22-0-9,22,varve,5,2
0-5-24-23,7,gled,4,2
0-5-24-23,22,vats,4,2
0-9-5-16-3,15,oxter,5,2
0-9-5-16-3,22,vealy,5,2
0-9-9,6,foo,3,2
0-9-9,22,vee,3,2
0-9-11,16,pya,3,2
0-9-11,22,veg,3,2
0-9-16-19,12,lube,4,3
0-9-16-19,22,velo,4,3
0-9-16-19,0,zips,4,3
0-9-18-5,9,iran,4,2
0-9-18-5,22,vena,4,2
0-9-18-8,9,iraq,4,2
0-9-18-8,22,vend,4,2
0-9-18-3,12,ludo,4,2
0-9-18-3,22,veny,4,2
0-9-20-23,7,gpad,4,2
0-9-20-23,22,veps,4,2
0-9-22-8,5,enam,4,2
0-9-22-8,22,verd,4,2
0-9-22-11-13,18,rance,5,2
0-9-22-11-13,22,vergi,5,2
0-9-22-13-24-3,5,enarch,6,2
